zip;county;state;geopoint;timezone
77502;HARRIS COUNTY;TX;29.680079,-95.19966;America/Chicago
77503;HARRIS COUNTY;TX;29.695028,-95.15798;America/Chicago
77504;HARRIS COUNTY;TX;29.64878,-95.18813;America/Chicago
77505;HARRIS COUNTY;TX;29.650492,-95.14632;America/Chicago
77506;HARRIS COUNTY;TX;29.705678,-95.20216;America/Chicago
77507;HARRIS COUNTY;TX;29.624686,-95.06111;America/Chicago
77508;HARRIS COUNTY;TX;29.569927,-95.106637;America/Chicago
77510;GALVESTON COUNTY;TX;29.371171,-95.08552;America/Chicago
77511;BRAZORIA COUNTY;TX;29.41148,-95.24475;America/Chicago
77512;BRAZORIA COUNTY;TX;29.362879,-95.27605;America/Chicago
77514;CHAMBERS COUNTY;TX;29.689054,-94.66375;America/Chicago
77515;BRAZORIA COUNTY;TX;29.16866,-95.44541;America/Chicago
77516;BRAZORIA COUNTY;TX;29.183991,-95.465083;America/Chicago
77517;GALVESTON COUNTY;TX;29.382307,-95.12768;America/Chicago
77518;GALVESTON COUNTY;TX;29.504389,-94.98779;America/Chicago
77519;HARDIN COUNTY;TX;30.249734,-94.60291;America/Chicago
77520;HARRIS COUNTY;TX;29.74877,-94.94389;America/Chicago
77521;HARRIS COUNTY;TX;29.784579,-94.97588;America/Chicago
77522;HARRIS COUNTY;TX;29.83399,-95.434241;America/Chicago
77523;CHAMBERS COUNTY;TX;29.76, -94.87;America/Chicago
77530;HARRIS COUNTY;TX;29.786656,-95.12214;America/Chicago
77531;BRAZORIA COUNTY;TX;29.038068,-95.40114;America/Chicago
77532;HARRIS COUNTY;TX;29.920121,-95.07327;America/Chicago
77533;LIBERTY COUNTY;TX;30.112587,-94.64704;America/Chicago
77534;BRAZORIA COUNTY;TX;29.226396,-95.33797;America/Chicago
77535;LIBERTY COUNTY;TX;30.044219,-94.88864;America/Chicago
77536;HARRIS COUNTY;TX;29.687657,-95.1201;America/Chicago
77538;LIBERTY COUNTY;TX;29.981421,-94.55067;America/Chicago
77539;GALVESTON COUNTY;TX;29.468772,-95.02689;America/Chicago
77541;BRAZORIA COUNTY;TX;28.975247,-95.34357;America/Chicago
77542;BRAZORIA COUNTY;TX;29.183991,-95.465083;America/Chicago
77545;FORT BEND COUNTY;TX;29.526728,-95.45984;America/Chicago
77546;GALVESTON COUNTY;TX;29.516873,-95.19472;America/Chicago
77547;HARRIS COUNTY;TX;29.737178,-95.23906;America/Chicago
77549;GALVESTON COUNTY;TX;29.330501,-94.800238;America/Chicago
77550;GALVESTON COUNTY;TX;29.298448,-94.79316;America/Chicago
77551;GALVESTON COUNTY;TX;29.279937,-94.82683;America/Chicago
77552;GALVESTON COUNTY;TX;29.22051,-94.944391;America/Chicago
77553;GALVESTON COUNTY;TX;29.328547,-94.79422;America/Chicago
77554;GALVESTON COUNTY;TX;29.221289,-94.94455;America/Chicago
77555;GALVESTON COUNTY;TX;29.330501,-94.800238;America/Chicago
77560;CHAMBERS COUNTY;TX;29.860106,-94.58468;America/Chicago
77561;LIBERTY COUNTY;TX;30.154264,-94.72677;America/Chicago
77562;HARRIS COUNTY;TX;29.81953,-95.05298;America/Chicago
77563;GALVESTON COUNTY;TX;29.339307,-95.00317;America/Chicago
77564;LIBERTY COUNTY;TX;30.159698,-94.65504;America/Chicago
77565;GALVESTON COUNTY;TX;29.541285,-95.02996;America/Chicago
77566;BRAZORIA COUNTY;TX;29.036879,-95.44103;America/Chicago
77568;GALVESTON COUNTY;TX;29.366684,-94.97392;America/Chicago
77571;HARRIS COUNTY;TX;29.666781,-95.04487;America/Chicago
77572;HARRIS COUNTY;TX;29.83399,-95.434241;America/Chicago
77573;GALVESTON COUNTY;TX;29.502759,-95.08906;America/Chicago
77574;GALVESTON COUNTY;TX;29.511582,-95.058153;America/Chicago
77575;LIBERTY COUNTY;TX;30.066734,-94.76595;America/Chicago
77577;BRAZORIA COUNTY;TX;29.289673,-95.27709;America/Chicago
77578;BRAZORIA COUNTY;TX;29.487395,-95.35807;America/Chicago
77580;CHAMBERS COUNTY;TX;29.856137,-94.842939;America/Chicago
77581;BRAZORIA COUNTY;TX;29.56218,-95.26982;America/Chicago
77582;LIBERTY COUNTY;TX;30.023932,-94.66678;America/Chicago
77583;BRAZORIA COUNTY;TX;29.429256,-95.45332;America/Chicago
77584;BRAZORIA COUNTY;TX;29.543654,-95.34036;America/Chicago
77585;HARDIN COUNTY;TX;30.304796,-94.52727;America/Chicago
77586;HARRIS COUNTY;TX;29.576638,-95.03486;America/Chicago
77587;HARRIS COUNTY;TX;29.66223,-95.23106;America/Chicago
77588;BRAZORIA COUNTY;TX;29.512687,-95.254188;America/Chicago
77590;GALVESTON COUNTY;TX;29.395283,-94.91759;America/Chicago
77591;GALVESTON COUNTY;TX;29.389583,-94.99167;America/Chicago
77592;GALVESTON COUNTY;TX;29.330501,-94.800238;America/Chicago
77597;CHAMBERS COUNTY;TX;29.843158,-94.70376;America/Chicago
77598;HARRIS COUNTY;TX;29.539581,-95.13467;America/Chicago
77611;ORANGE COUNTY;TX;30.026093,-93.84071;America/Chicago
77612;JASPER COUNTY;TX;30.433087,-93.96897;America/Chicago
77613;JEFFERSON COUNTY;TX;30.043401,-94.35853;America/Chicago
77614;NEWTON COUNTY;TX;30.293684,-93.74329;America/Chicago
77615;JASPER COUNTY;TX;30.316847,-94.07395;America/Chicago
77616;TYLER COUNTY;TX;30.564151,-94.2076;America/Chicago
77617;GALVESTON COUNTY;TX;29.507243,-94.52028;America/Chicago
77619;JEFFERSON COUNTY;TX;29.947563,-93.91857;America/Chicago
77622;JEFFERSON COUNTY;TX;29.870794,-94.2896;America/Chicago
77623;GALVESTON COUNTY;TX;29.571106,-94.4045;America/Chicago
77624;TYLER COUNTY;TX;30.664543,-94.30391;America/Chicago
77625;HARDIN COUNTY;TX;30.372553,-94.33671;America/Chicago
77626;ORANGE COUNTY;TX;30.203996,-93.886646;America/Chicago
77627;JEFFERSON COUNTY;TX;29.974013,-93.99986;America/Chicago
77629;JEFFERSON COUNTY;TX;30.031927,-94.42374;America/Chicago
77630;ORANGE COUNTY;TX;30.089757,-93.77408;America/Chicago
77631;ORANGE COUNTY;TX;30.054793,-93.903108;America/Chicago
77632;ORANGE COUNTY;TX;30.182584,-93.79964;America/Chicago
77639;ORANGE COUNTY;TX;30.063101,-93.859903;America/Chicago
77640;JEFFERSON COUNTY;TX;29.879796,-93.95575;America/Chicago
77641;JEFFERSON COUNTY;TX;29.847569,-94.129733;America/Chicago
77642;JEFFERSON COUNTY;TX;29.921564,-93.92694;America/Chicago
77643;JEFFERSON COUNTY;TX;29.962144,-93.867932;America/Chicago
77650;GALVESTON COUNTY;TX;29.43186,-94.68252;America/Chicago
77651;JEFFERSON COUNTY;TX;29.980863,-93.96038;America/Chicago
77655;JEFFERSON COUNTY;TX;29.732092,-93.90117;America/Chicago
77656;HARDIN COUNTY;TX;30.390569,-94.18056;America/Chicago
77657;HARDIN COUNTY;TX;30.240473,-94.20172;America/Chicago
77659;HARDIN COUNTY;TX;30.150405,-94.41515;America/Chicago
77660;TYLER COUNTY;TX;30.635615,-94.1705;America/Chicago
77661;CHAMBERS COUNTY;TX;29.780948,-94.390045;America/Chicago
77662;ORANGE COUNTY;TX;30.142953,-94.00797;America/Chicago
77663;HARDIN COUNTY;TX;30.520625,-94.43631;America/Chicago
77664;TYLER COUNTY;TX;30.600866,-94.40604;America/Chicago
77665;CHAMBERS COUNTY;TX;29.820542,-94.39965;America/Chicago
77670;ORANGE COUNTY;TX;30.054793,-93.903108;America/Chicago
77701;JEFFERSON COUNTY;TX;30.074112,-94.10358;America/Chicago
77702;JEFFERSON COUNTY;TX;30.085112,-94.12607;America/Chicago
77703;JEFFERSON COUNTY;TX;30.112312,-94.11736;America/Chicago
77704;JEFFERSON COUNTY;TX;30.12355,-94.153941;America/Chicago
77705;JEFFERSON COUNTY;TX;30.009609,-94.11401;America/Chicago
77706;JEFFERSON COUNTY;TX;30.092679,-94.16377;America/Chicago
77707;JEFFERSON COUNTY;TX;30.065029,-94.18031;America/Chicago
77708;JEFFERSON COUNTY;TX;30.141361,-94.16488;America/Chicago
77709;JEFFERSON COUNTY;TX;30.176361,-94.187683;America/Chicago
77710;JEFFERSON COUNTY;TX;29.847569,-94.129733;America/Chicago
77713;JEFFERSON COUNTY;TX;30.090135,-94.2467;America/Chicago
77720;JEFFERSON COUNTY;TX;29.847569,-94.129733;America/Chicago
77725;JEFFERSON COUNTY;TX;29.847569,-94.129733;America/Chicago
77726;JEFFERSON COUNTY;TX;30.111843,-94.190147;America/Chicago
77801;BRAZOS COUNTY;TX;30.637348,-96.36015;America/Chicago
77802;BRAZOS COUNTY;TX;30.655348,-96.34056;America/Chicago
77803;BRAZOS COUNTY;TX;30.678097,-96.37639;America/Chicago
77805;BRAZOS COUNTY;TX;30.65212,-96.341012;America/Chicago
77806;BRAZOS COUNTY;TX;30.65212,-96.341012;America/Chicago
77807;BRAZOS COUNTY;TX;30.68416,-96.46101;America/Chicago
77808;BRAZOS COUNTY;TX;30.762815,-96.31744;America/Chicago
77830;GRIMES COUNTY;TX;30.536223,-96.0229;America/Chicago
77831;GRIMES COUNTY;TX;30.74577,-95.91892;America/Chicago
77833;WASHINGTON COUNTY;TX;30.183651,-96.40258;America/Chicago
77834;WASHINGTON COUNTY;TX;30.231333,-96.290358;America/Chicago
77835;WASHINGTON COUNTY;TX;30.181677,-96.61373;America/Chicago
77836;BURLESON COUNTY;TX;30.517099,-96.67247;America/Chicago
77837;ROBERTSON COUNTY;TX;30.993313,-96.6808;America/Chicago
77838;BURLESON COUNTY;TX;30.513118,-96.618047;America/Chicago
77840;BRAZOS COUNTY;TX;30.614647,-96.32641;America/Chicago
77841;BRAZOS COUNTY;TX;30.57258,-96.327044;America/Chicago
77842;BRAZOS COUNTY;TX;30.65212,-96.341012;America/Chicago
77843;BRAZOS COUNTY;TX;30.65212,-96.341012;America/Chicago
77844;BRAZOS COUNTY;TX;30.65212,-96.341012;America/Chicago
77845;BRAZOS COUNTY;TX;30.571905,-96.29882;America/Chicago
77850;LEON COUNTY;TX;31.313816,-95.993482;America/Chicago
77852;BURLESON COUNTY;TX;30.513118,-96.618047;America/Chicago
77853;LEE COUNTY;TX;30.3555,-96.85437;America/Chicago
77855;LEON COUNTY;TX;31.134863,-96.11889;America/Chicago
77856;ROBERTSON COUNTY;TX;31.049092,-96.44131;America/Chicago
77857;MILAM COUNTY;TX;30.796177,-96.70685;America/Chicago
77859;ROBERTSON COUNTY;TX;30.876658,-96.60205;America/Chicago
77861;GRIMES COUNTY;TX;30.752599,-96.09691;America/Chicago
77862;BRAZOS COUNTY;TX;30.65212,-96.341012;America/Chicago
77863;BURLESON COUNTY;TX;30.359245,-96.591535;America/Chicago
77864;MADISON COUNTY;TX;30.956147,-95.91606;America/Chicago
77865;LEON COUNTY;TX;31.222211,-96.24043;America/Chicago
77866;BRAZOS COUNTY;TX;30.466986,-96.20408;America/Chicago
77867;ROBERTSON COUNTY;TX;30.748833,-96.57391;America/Chicago
77868;GRIMES COUNTY;TX;30.374501,-96.07999;America/Chicago
77869;GRIMES COUNTY;TX;30.65212,-96.341012;America/Chicago
77870;ROBERTSON COUNTY;TX;31.050207,-96.42982;America/Chicago
77871;LEON COUNTY;TX;31.058563,-96.15852;America/Chicago
77872;MADISON COUNTY;TX;30.892212,-96.10346;America/Chicago
77873;GRIMES COUNTY;TX;30.56335,-95.8337;America/Chicago
77875;GRIMES COUNTY;TX;30.607534,-95.957945;America/Chicago
77876;GRIMES COUNTY;TX;30.647831,-95.83191;America/Chicago
77878;BURLESON COUNTY;TX;30.490162,-96.4698;America/Chicago
77879;BURLESON COUNTY;TX;30.368922,-96.52359;America/Chicago
77880;WASHINGTON COUNTY;TX;30.281022,-96.16922;America/Chicago
77881;BRAZOS COUNTY;TX;30.65212,-96.341012;America/Chicago
77882;ROBERTSON COUNTY;TX;30.896204,-96.40959;America/Chicago
77901;VICTORIA COUNTY;TX;28.806417,-96.99356;America/Chicago
77902;VICTORIA COUNTY;TX;28.925513,-97.100624;America/Chicago
77903;VICTORIA COUNTY;TX;28.794935,-96.974119;America/Chicago
77904;VICTORIA COUNTY;TX;28.873664,-97.00715;America/Chicago
77905;VICTORIA COUNTY;TX;28.737085,-97.0146;America/Chicago
77950;REFUGIO COUNTY;TX;28.390776,-96.84723;America/Chicago
77951;VICTORIA COUNTY;TX;28.642875,-96.89172;America/Chicago
77954;DEWITT COUNTY;TX;29.09649,-97.28798;America/Chicago
77957;JACKSON COUNTY;TX;28.966755,-96.65939;America/Chicago
77960;GOLIAD COUNTY;TX;28.694847,-97.24182;America/Chicago
77961;JACKSON COUNTY;TX;28.861398,-96.34404;America/Chicago
77962;JACKSON COUNTY;TX;29.02864,-96.50513;America/Chicago
77963;GOLIAD COUNTY;TX;28.685027,-97.40221;America/Chicago
77964;LAVACA COUNTY;TX;29.369619,-96.86644;America/Chicago
77967;DE WITT COUNTY;TX;29.098894,-97.365742;America/Chicago
77968;VICTORIA COUNTY;TX;28.888476,-96.82316;America/Chicago
77969;JACKSON COUNTY;TX;28.77203,-96.63732;America/Chicago
77970;JACKSON COUNTY;TX;28.865213,-96.4397;America/Chicago
77971;JACKSON COUNTY;TX;28.853152,-96.52727;America/Chicago
77973;VICTORIA COUNTY;TX;28.532052,-96.9902;America/Chicago
77974;VICTORIA COUNTY;TX;28.897693,-97.29589;America/Chicago
77975;LAVACA COUNTY;TX;29.57449,-97.12675;America/Chicago
77976;VICTORIA COUNTY;TX;28.954273,-97.090604;America/Chicago
77977;VICTORIA COUNTY;TX;28.691718,-96.82657;America/Chicago
77978;CALHOUN COUNTY;TX;28.672399,-96.55725;America/Chicago
77979;CALHOUN COUNTY;TX;28.604717,-96.63023;America/Chicago
77982;CALHOUN COUNTY;TX;28.430193,-96.4417;America/Chicago
77983;CALHOUN COUNTY;TX;28.405373,-96.70325;America/Chicago
77984;LAVACA COUNTY;TX;29.442934,-97.18691;America/Chicago
77986;LAVACA COUNTY;TX;29.487564,-96.794605;America/Chicago
77987;LAVACA COUNTY;TX;29.347975,-96.900331;America/Chicago
77988;VICTORIA COUNTY;TX;28.846861,-96.88966;America/Chicago
77989;DE WITT COUNTY;TX;28.997449,-97.153868;America/Chicago
77990;REFUGIO COUNTY;TX;28.459757,-96.88598;America/Chicago
77991;JACKSON COUNTY;TX;28.82037,-96.61273;America/Chicago
77993;GOLIAD COUNTY;TX;28.835825,-97.444155;America/Chicago
77994;DEWITT COUNTY;TX;29.195217,-97.47799;America/Chicago
77995;LAVACA COUNTY;TX;29.254632,-97.13046;America/Chicago
78001;LA SALLE COUNTY;TX;28.265415,-99.2821;America/Chicago
78002;BEXAR COUNTY;TX;29.288108,-98.72878;America/Chicago
78003;BANDERA COUNTY;TX;29.718152,-99.06605;America/Chicago
78004;KENDALL COUNTY;TX;29.903508,-98.55789;America/Chicago
78005;FRIO COUNTY;TX;28.976757,-98.84426;America/Chicago
78006;KENDALL COUNTY;TX;29.851666,-98.72932;America/Chicago
78007;MCMULLEN COUNTY;TX;28.453052,-98.37384;America/Chicago
78008;ATASCOSA COUNTY;TX;28.759107,-98.2173;America/Chicago
78009;MEDINA COUNTY;TX;29.356455,-98.88062;America/Chicago
78010;KERR COUNTY;TX;29.944906,-99.0559;America/Chicago
78011;ATASCOSA COUNTY;TX;28.795637,-98.71951;America/Chicago
78012;ATASCOSA COUNTY;TX;28.790841,-98.496;America/Chicago
78013;KENDALL COUNTY;TX;29.972473,-98.91084;America/Chicago
78014;LA SALLE COUNTY;TX;28.43544,-99.21676;America/Chicago
78015;BEXAR COUNTY;TX;29.743603,-98.64854;America/Chicago
78016;MEDINA COUNTY;TX;29.158899,-98.933;America/Chicago
78017;FRIO COUNTY;TX;28.728991,-99.23388;America/Chicago
78019;LA SALLE COUNTY;TX;28.062471,-99.4289;America/Chicago
78021;LA SALLE COUNTY;TX;28.52856,-98.80845;America/Chicago
78022;LIVE OAK COUNTY;TX;28.260148,-98.14978;America/Chicago
78023;BEXAR COUNTY;TX;29.61403,-98.74185;America/Chicago
78024;KERR COUNTY;TX;30.055926,-99.42213;America/Chicago
78025;KERR COUNTY;TX;30.102854,-99.27685;America/Chicago
78026;ATASCOSA COUNTY;TX;28.85458,-98.5528;America/Chicago
78027;KENDALL COUNTY;TX;30.002501,-98.57124;America/Chicago
78028;KERR COUNTY;TX;30.042529,-99.15152;America/Chicago
78029;KERR COUNTY;TX;30.033226,-99.140974;America/Chicago
78039;MEDINA COUNTY;TX;29.312661,-98.81591;America/Chicago
78040;WEBB COUNTY;TX;27.514845,-99.49991;America/Chicago
78041;WEBB COUNTY;TX;27.542244,-99.49233;America/Chicago
78042;WEBB COUNTY;TX;27.565464,-99.476792;America/Chicago
78043;WEBB COUNTY;TX;27.538658,-99.38274;America/Chicago
78044;WEBB COUNTY;TX;27.363738,-99.481919;America/Chicago
78045;WEBB COUNTY;TX;27.648832,-99.53371;America/Chicago
78046;WEBB COUNTY;TX;27.435814,-99.45996;America/Chicago
78049;WEBB COUNTY;TX;27.732094,-99.505138;America/Chicago
78050;ATASCOSA COUNTY;TX;29.072689,-98.48916;America/Chicago
78052;ATASCOSA COUNTY;TX;29.227628,-98.79895;America/Chicago
78054;BEXAR COUNTY;TX;29.325602,-98.732187;America/Chicago
78055;BANDERA COUNTY;TX;29.833279,-99.32589;America/Chicago
78056;MEDINA COUNTY;TX;29.54825,-98.90353;America/Chicago
78057;FRIO COUNTY;TX;29.047934,-99.0416;America/Chicago
78058;KERR COUNTY;TX;30.070414,-99.69191;America/Chicago
78059;MEDINA COUNTY;TX;29.19085,-98.84676;America/Chicago
78060;LIVE OAK COUNTY;TX;28.421814,-98.071902;America/Chicago
78061;FRIO COUNTY;TX;28.888468,-99.09005;America/Chicago
78062;ATASCOSA COUNTY;TX;28.919999,-98.552942;America/Chicago
78063;BANDERA COUNTY;TX;29.641551,-98.93407;America/Chicago
78064;ATASCOSA COUNTY;TX;28.958803,-98.4639;America/Chicago
78065;ATASCOSA COUNTY;TX;29.057172,-98.58398;America/Chicago
78066;MEDINA COUNTY;TX;29.466279,-98.89162;America/Chicago
78067;ZAPATA COUNTY;TX;27.198571,-99.36781;America/Chicago
78069;ATASCOSA COUNTY;TX;29.200169,-98.67235;America/Chicago
78070;COMAL COUNTY;TX;29.898176,-98.40135;America/Chicago
78071;LIVE OAK COUNTY;TX;28.492487,-98.1764;America/Chicago
78072;MCMULLEN COUNTY;TX;28.314027,-98.49899;America/Chicago
78073;BEXAR COUNTY;TX;29.227135,-98.60919;America/Chicago
78074;KENDALL COUNTY;TX;29.950969,-98.79093;America/Chicago
78075;LIVE OAK COUNTY;TX;28.633209,-98.27924;America/Chicago
78076;ZAPATA COUNTY;TX;26.9052,-99.21863;America/Chicago
78101;BEXAR COUNTY;TX;29.326804,-98.21887;America/Chicago
78102;BEE COUNTY;TX;28.426202,-97.74806;America/Chicago
78104;BEE COUNTY;TX;28.393116,-97.776017;America/Chicago
78107;GOLIAD COUNTY;TX;28.53232,-97.5888;America/Chicago
78108;GUADALUPE COUNTY;TX;29.574127,-98.23308;America/Chicago
78109;BEXAR COUNTY;TX;29.50198,-98.30582;America/Chicago
78111;KARNES COUNTY;TX;28.944864,-97.882815;America/Chicago
78112;BEXAR COUNTY;TX;29.221682,-98.36902;America/Chicago
78113;KARNES COUNTY;TX;28.972553,-98.06964;America/Chicago
78114;WILSON COUNTY;TX;29.150937,-98.17929;America/Chicago
78115;GUADALUPE COUNTY;TX;29.54508,-98.040833;America/Chicago
78116;KARNES COUNTY;TX;29.112202,-97.78275;America/Chicago
78117;KARNES COUNTY;TX;28.956196,-97.95012;America/Chicago
78118;KARNES COUNTY;TX;28.894382,-97.90102;America/Chicago
78119;KARNES COUNTY;TX;28.779344,-97.85626;America/Chicago
78121;WILSON COUNTY;TX;29.351202,-98.11528;America/Chicago
78122;GONZALES COUNTY;TX;29.425729,-97.7365;America/Chicago
78123;GUADALUPE COUNTY;TX;29.598103,-98.04346;America/Chicago
78124;GUADALUPE COUNTY;TX;29.570379,-98.14606;America/Chicago
78125;BEE COUNTY;TX;28.535247,-97.93937;America/Chicago
78130;COMAL COUNTY;TX;29.699844,-98.10754;America/Chicago
78131;COMAL COUNTY;TX;29.79918,-98.338419;America/Chicago
78132;COMAL COUNTY;TX;29.749204,-98.17653;America/Chicago
78133;COMAL COUNTY;TX;29.883884,-98.25219;America/Chicago
78135;COMAL COUNTY;TX;29.738502,-98.087157;America/Chicago
78140;GONZALES COUNTY;TX;29.292655,-97.76167;America/Chicago
78141;DEWITT COUNTY;TX;28.919157,-97.61607;America/Chicago
78142;BEE COUNTY;TX;28.52604,-97.78256;America/Chicago
78143;WILSON COUNTY;TX;29.248705,-97.84412;America/Chicago
78144;KARNES COUNTY;TX;28.954252,-97.89674;America/Chicago
78145;BEE COUNTY;TX;28.650728,-98.00056;America/Chicago
78146;BEE COUNTY;TX;28.615464,-97.81591;America/Chicago
78147;WILSON COUNTY;TX;29.072412,-98.07786;America/Chicago
78148;BEXAR COUNTY;TX;29.550223,-98.29936;America/Chicago
78150;BEXAR COUNTY;TX;29.437532,-98.461582;America/Chicago
78151;KARNES COUNTY;TX;28.878902,-97.71427;America/Chicago
78152;BEXAR COUNTY;TX;29.432262,-98.20151;America/Chicago
78154;GUADALUPE COUNTY;TX;29.577359,-98.2787;America/Chicago
78155;GUADALUPE COUNTY;TX;29.56478,-97.96283;America/Chicago
78156;GUADALUPE COUNTY;TX;29.611797,-97.971208;America/Chicago
78159;GONZALES COUNTY;TX;29.269305,-97.60044;America/Chicago
78160;WILSON COUNTY;TX;29.237074,-97.95439;America/Chicago
78161;WILSON COUNTY;TX;29.273819,-98.05424;America/Chicago
78162;BEE COUNTY;TX;28.424535,-97.732736;America/Chicago
78163;COMAL COUNTY;TX;29.758619,-98.44199;America/Chicago
78164;DEWITT COUNTY;TX;28.988817,-97.51773;America/Chicago
78201;BEXAR COUNTY;TX;29.466781,-98.52519;America/Chicago
78202;BEXAR COUNTY;TX;29.428132,-98.46279;America/Chicago
78203;BEXAR COUNTY;TX;29.414983,-98.46239;America/Chicago
78204;BEXAR COUNTY;TX;29.403583,-98.5063;America/Chicago
78205;BEXAR COUNTY;TX;29.425932,-98.48931;America/Chicago
78206;BEXAR COUNTY;TX;29.437532,-98.461582;America/Chicago
78207;BEXAR COUNTY;TX;29.423932,-98.5235;America/Chicago
78208;BEXAR COUNTY;TX;29.439832,-98.45879;America/Chicago
78209;BEXAR COUNTY;TX;29.48618,-98.4568;America/Chicago
78210;BEXAR COUNTY;TX;29.397934,-98.46669;America/Chicago
78211;BEXAR COUNTY;TX;29.362185,-98.54644;America/Chicago
78212;BEXAR COUNTY;TX;29.460381,-98.49649;America/Chicago
78213;BEXAR COUNTY;TX;29.510562,-98.52203;America/Chicago
78214;BEXAR COUNTY;TX;29.363335,-98.49049;America/Chicago
78215;BEXAR COUNTY;TX;29.438032,-98.48114;America/Chicago
78216;BEXAR COUNTY;TX;29.528515,-98.49219;America/Chicago
78217;BEXAR COUNTY;TX;29.543865,-98.41755;America/Chicago
78218;BEXAR COUNTY;TX;29.49428,-98.40431;America/Chicago
78219;BEXAR COUNTY;TX;29.448379,-98.39908;America/Chicago
78220;BEXAR COUNTY;TX;29.411583,-98.41833;America/Chicago
78221;BEXAR COUNTY;TX;29.326586,-98.50217;America/Chicago
78222;BEXAR COUNTY;TX;29.379902,-98.38926;America/Chicago
78223;BEXAR COUNTY;TX;29.352352,-98.43215;America/Chicago
78224;BEXAR COUNTY;TX;29.333436,-98.53934;America/Chicago
78225;BEXAR COUNTY;TX;29.387734,-98.52492;America/Chicago
78226;BEXAR COUNTY;TX;29.392167,-98.55468;America/Chicago
78227;BEXAR COUNTY;TX;29.405424,-98.63832;America/Chicago
78228;BEXAR COUNTY;TX;29.457281,-98.5665;America/Chicago
78229;BEXAR COUNTY;TX;29.499454,-98.57166;America/Chicago
78230;BEXAR COUNTY;TX;29.539562,-98.55253;America/Chicago
78231;BEXAR COUNTY;TX;29.574677,-98.53946;America/Chicago
78232;BEXAR COUNTY;TX;29.584698,-98.46987;America/Chicago
78233;BEXAR COUNTY;TX;29.552128,-98.36775;America/Chicago
78234;BEXAR COUNTY;TX;29.457389,-98.45537;America/Chicago
78235;BEXAR COUNTY;TX;29.33906,-98.42793;America/Chicago
78236;BEXAR COUNTY;TX;29.389767,-98.61251;America/Chicago
78237;BEXAR COUNTY;TX;29.422583,-98.56584;America/Chicago
78238;BEXAR COUNTY;TX;29.479874,-98.61509;America/Chicago
78239;BEXAR COUNTY;TX;29.51613,-98.36161;America/Chicago
78240;BEXAR COUNTY;TX;29.518413,-98.60869;America/Chicago
78241;BEXAR COUNTY;TX;29.437532,-98.461582;America/Chicago
78242;BEXAR COUNTY;TX;29.353735,-98.61423;America/Chicago
78243;BEXAR COUNTY;TX;29.437532,-98.461582;America/Chicago
78244;BEXAR COUNTY;TX;29.475598,-98.35434;America/Chicago
78245;BEXAR COUNTY;TX;29.412338,-98.70484;America/Chicago
78246;BEXAR COUNTY;TX;29.437532,-98.461582;America/Chicago
78247;BEXAR COUNTY;TX;29.581304,-98.40889;America/Chicago
78248;BEXAR COUNTY;TX;29.589826,-98.52524;America/Chicago
78249;BEXAR COUNTY;TX;29.569934,-98.61282;America/Chicago
